ID,NU_NOTA_LC
5396,534.2039
5397,588.1063
5398,546.7513
5399,612.54156
5400,473.20886
5401,510.74332
5402,574.06226
5403,506.63574
5404,511.91904
5405,514.7425
5406,560.2671
5407,487.38208
5408,540.52344
5409,616.3399
5410,500.48007
5411,551.8189
5412,602.8499
5413,534.8509
5414,603.9732
5415,510.90897
5416,446.0091
5417,561.6696
5418,603.62085
5419,508.1414
5420,497.1137
5421,441.36578
5422,602.2423
5423,581.69696
5424,476.96606
5425,588.0138
5426,514.4617
5427,471.76434
5428,503.0808
5429,498.7076
5430,609.8333
5431,537.3893
5432,613.8612
5433,516.3866
5434,540.9126
5435,473.8759
5436,518.9816
5437,557.1193
5438,464.24744
5439,464.785
5440,604.9905
5441,490.84668
5442,529.92303
5443,618.81445
5444,548.13983
5445,586.59656
5446,594.1371
5447,550.5161
5448,453.24954
5449,595.1098
5450,633.0119
5451,491.7966
5452,520.72003
5453,622.45764
5454,593.5164
5455,611.9515
5456,526.24066
5457,528.55756
5458,455.84177
5459,489.1664
5460,508.5051
5461,486.87866
5462,534.4256
5463,559.01776
5464,632.8455
5465,526.9051
5466,604.76666
5467,594.5798
5468,447.54807
5469,475.40475
5470,510.76788
5471,533.7447
5472,530.10803
5473,509.4244
5474,533.3337
5475,551.7766
5476,543.21436
5477,474.19208
5478,490.01614
5479,502.6341
5480,470.4712
5481,535.5005
5482,496.02582
5483,585.7599
5484,645.54877
5485,629.19794
5486,439.21185
5487,607.0884
5488,588.84863
5489,532.39185
5490,490.82742
5491,614.1056
5492,548.4133
5493,498.6856
5494,537.176
5495,519.5888
5496,499.79257
5497,547.9429
5498,536.87274
5499,574.37
5500,498.01688
5501,560.4102
5502,499.36914
5503,552.6468
5504,497.2361
5505,604.4668
5506,577.7247
5507,581.64215
5508,534.7801
5509,572.3248
5510,512.8248
5511,461.36526
5512,513.63354
5513,449.67532
5514,566.00146
5515,475.95728
5516,548.86053
5517,562.85876
5518,515.28046
5519,536.7161
5520,506.79858
5521,452.6641
5522,444.98172
5523,623.4999
5524,470.24725
5525,530.471
5526,488.042
5527,474.00354
5528,605.05725
5529,511.61703
5530,565.1599
5531,635.26263
5532,588.394
5533,561.5804
5534,555.0591
5535,459.04993
5536,522.99585
5537,530.82056
5538,595.778
5539,455.90814
5540,559.9565
5541,508.3691
5542,586.31274
5543,531.9578
5544,530.3824
5545,475.01468
5546,473.8274
5547,430.0277
5548,458.95316
5549,584.3918
5550,543.979
5551,611.71606
5552,478.0221
5553,537.9207
5554,503.11182
5555,545.8149
5556,642.64307
5557,467.2849
5558,609.715
5559,556.49023
5560,598.9748
5561,484.1178
5562,624.18585
5563,577.92303
5564,523.75885
5565,447.88385
5566,670.04706
5567,498.58112
5568,457.50262
5569,453.68164
5570,608.0979
5571,528.7682
5572,569.59045
5573,562.17413
5574,548.57654
5575,505.69797
5576,479.903
5577,466.64902
5578,570.931
5579,456.7819
5580,594.5008
5581,516.29724
5582,497.44632
5583,569.62616
5584,610.4779
5585,513.6345
5586,479.50443
5587,506.56567
5588,525.08203
5589,596.8049
5590,460.6634
5591,571.61884
5592,530.52136
5593,475.90887
5594,458.04208
5595,575.5964
5596,487.64557
5597,462.7643
5598,523.85425
5599,534.22406
5600,571.4163
5601,502.1029
5602,448.38757
5603,555.50104
5604,538.9981
5605,462.48038
5606,454.2004
5607,471.41214
5608,587.1943
5609,596.1515
5610,460.7638
5611,448.87927
5612,502.76257
5613,509.87036
5614,544.18536
5615,497.37408
5616,592.74475
5617,470.20117
5618,543.3819
5619,485.6398
5620,626.455
5621,597.1022
5622,441.65396
5623,474.88474
5624,524.5383
5625,521.19165
5626,456.47702
5627,550.9852
5628,465.81836
5629,502.473
5630,504.11636
5631,499.04245
5632,625.8598
5633,573.0083
5634,673.17847
5635,529.3752
5636,454.05835
5637,605.11115
5638,654.3682
5639,604.42664
5640,427.57806
5641,625.58276
5642,565.1458
5643,457.97964
5644,506.69797
5645,443.8886
5646,551.6197
5647,582.0448
5648,577.4342
5649,568.58
5650,516.5266
5651,575.2551
5652,470.22458
5653,483.45834
5654,608.5024
5655,573.5993
5656,545.74414
5657,520.5945
5658,576.59094
5659,590.1604
5660,497.97473
5661,578.70514
5662,501.85712
5663,465.33463
5664,516.0659
5665,535.84186
5666,501.27036
5667,478.53784
5668,450.25958
5669,483.12857
5670,569.8815
5671,574.4753
5672,564.49347
5673,478.9043
5674,471.92404
5675,539.19305
5676,621.8687
5677,604.17737
5678,541.2287
5679,456.7315
5680,573.8029
5681,444.26288
5682,485.64447
5683,569.38336
5684,617.9228
5685,482.66602
5686,559.6004
5687,477.84174
5688,511.2247
5689,468.05118
5690,492.806
5691,532.4443
5692,475.14438
5693,511.75906
5694,620.28345
5695,452.31024
5696,481.49902
5697,538.1111
5698,442.9494
5699,518.3481
5700,606.5395
5701,451.2409
5702,535.82886
5703,619.80505
5704,486.95444
5705,554.7779
5706,457.80695
5707,579.109
5708,432.8667
5709,458.4636
5710,539.5633
5711,448.8638
5712,609.1671
5713,565.9791
5714,455.83792
5715,519.46606
5716,497.31555
5717,521.7687
5718,530.05237
5719,464.35287
5720,604.12915
5721,500.90714
5722,487.94193
5723,460.26013
5724,482.7629
5725,474.8373
5726,521.2106
5727,444.87604
5728,506.73483
5729,537.4741
5730,475.0778
5731,455.42126
5732,605.7439
5733,466.81192
5734,456.56122
5735,551.2163
5736,462.61917
5737,551.4352
5738,596.383
5739,600.53723
5740,513.1973
5741,466.0995
5742,469.45935
5743,543.4969
5744,509.52142
5745,500.2514
5746,553.8697
5747,591.89294
5748,608.50354
5749,501.0021
5750,542.3477
5751,493.5646
5752,535.86707
5753,634.3254
5754,635.57574
5755,567.316
5756,472.50757
5757,461.49112
5758,480.05933
5759,471.70703
5760,482.40347
5761,519.2632
5762,460.18698
5763,537.3401
5764,537.0688
5765,573.13275
5766,579.7494
5767,553.8581
5768,533.28906
5769,501.91318
5770,600.98083
5771,608.1141
5772,535.7642
5773,512.92255
5774,600.2934
5775,492.64227
5776,604.72974
5777,530.1138
5778,492.1002
5779,480.32666
5780,527.0329
5781,461.2332
5782,461.43942
5783,576.67004
5784,559.4124
5785,488.98645
5786,445.441
5787,569.963
5788,577.32214
5789,457.62842
5790,487.16458
5791,609.66284
5792,649.6626
5793,449.73843
5794,486.0278
5795,522.215
5796,502.08197
5797,467.1458
5798,493.35178
5799,473.13098
5800,453.89337
5801,497.4942
5802,573.8727
5803,592.7203
5804,479.5324
5805,655.3788
5806,540.9854
5807,588.44476
5808,465.8335
5809,477.2789
5810,611.64294
5811,449.93427
5812,493.72595
5813,531.8116
5814,495.22308
5815,538.11633
5816,477.82986
5817,643.9628
5818,643.3448
5819,611.1478
5820,458.00113
5821,460.4895
5822,573.4089
5823,498.90244
5824,541.774
5825,444.6989
5826,504.20963
5827,486.69098
5828,457.0842
5829,537.205
5830,575.34283
5831,549.35114
5832,452.75552
5833,478.49533
5834,463.05667
5835,480.219
5836,510.95367
5837,535.4599
5838,473.27917
5839,608.4247
5840,601.8529
5841,512.61804
5842,541.805
5843,510.02005
5844,622.43036
5845,509.897
5846,479.63147
5847,575.67395
5848,593.37604
5849,564.8081
5850,474.08286
5851,563.69385
5852,538.2756
5853,573.5655
5854,440.78995
5855,594.058
5856,571.38995
5857,474.7033
5858,521.0832
5859,613.26074
5860,459.27197
5861,483.1565
5862,512.29236
5863,584.11804
5864,499.94812
5865,486.38876
5866,437.623
5867,505.17844
5868,516.2859
5869,577.21173
5870,486.4658
5871,515.4451
5872,474.62567
5873,518.0155
5874,556.67706
5875,580.6372
5876,572.0868
5877,492.3955
5878,443.65076
5879,443.95117
5880,495.59995
5881,503.61206
5882,473.5433
5883,487.92163
5884,469.07755
5885,516.7418
5886,499.32303
5887,565.02313
5888,562.788
5889,527.2316
5890,574.5442
5891,474.68488
5892,440.4524
5893,595.5993
5894,463.5264
5895,574.49133
5896,478.8757
5897,502.99512
5898,462.53735
5899,516.3357
5900,576.9309
5901,561.8049
5902,624.56415
5903,518.86285
5904,455.9707
5905,489.82266
5906,515.0482
5907,549.772
5908,487.89215
5909,525.56573
5910,448.03757
5911,665.70776
5912,499.5412
5913,586.77606
5914,514.47375
5915,536.19855
5916,463.8026
5917,468.01035
5918,446.48752
5919,517.3498
5920,469.04898
5921,512.0521
5922,601.4353
5923,517.5251
5924,473.64822
5925,464.9652
5926,496.15247
5927,560.2377
5928,658.3444
5929,492.79526
5930,481.56638
5931,570.5511
5932,501.33963
5933,488.26385
5934,514.85596
5935,522.1134
5936,498.23807
5937,570.9593
5938,562.1154
5939,585.1614
5940,455.2909
5941,485.26562
5942,506.66037
5943,446.75104
5944,572.5663
5945,560.3994
5946,576.7679
5947,486.24783
5948,555.3027
5949,470.4168
5950,585.2288
5951,522.4142
5952,473.32312
5953,528.8361
5954,473.35904
5955,582.1168
5956,513.30365
5957,621.5625
5958,567.14594
5959,536.8294
5960,481.26166
5961,463.66028
5962,568.0093
5963,502.54868
5964,593.0414
5965,588.8221
5966,476.1944
5967,480.6251
5968,449.69217
5969,529.38336
5970,496.08655
5971,519.1732
5972,480.03967
5973,505.0148
5974,532.7491
5975,601.62805
5976,515.11475
5977,527.24115
5978,501.88257
5979,502.22775
5980,578.1317
5981,533.05176
5982,604.2565
5983,456.64767
5984,522.8693
5985,548.0754
5986,565.94794
5987,497.9465
5988,490.893
5989,522.20184
5990,512.1648
5991,550.71704
5992,554.0136
5993,502.1668
5994,479.15198
5995,578.81866
5996,566.84283
5997,478.0181
5998,628.15625
5999,460.52094
6000,459.8921
6001,461.27502
6002,589.0844
6003,578.3228
6004,486.26547
6005,465.9772
6006,500.41504
6007,614.7367
6008,468.16867
6009,561.051
6010,439.64984
6011,492.67773
6012,509.0946
6013,419.54306
6014,603.85144
6015,548.6044
6016,506.45792
6017,616.8204
6018,561.70667
6019,485.12485
6020,427.4498
6021,469.59613
6022,588.7296
6023,510.6153
6024,482.14774
6025,613.04047
6026,616.29156
6027,645.80743
6028,532.94385
6029,609.4764
6030,470.3126
6031,469.0345
6032,619.9311
6033,524.1519
6034,532.74554
6035,498.56488
6036,517.02985
6037,462.3205
6038,511.40356
6039,534.2703
6040,457.13452
6041,654.0143
6042,538.65967
6043,526.9407
6044,524.43243
6045,540.7009
6046,489.63568
6047,571.99243
6048,515.91644
6049,503.19205
6050,603.8235
6051,438.00473
6052,562.64905
6053,572.814
6054,498.0556
6055,620.53674
6056,638.9719
6057,445.23267
6058,445.4898
6059,501.91583
6060,462.2447
6061,576.8556
6062,555.8725
6063,483.96823
6064,610.36395
6065,523.9529
6066,545.48956
6067,470.7422
6068,582.25684
6069,557.5538
6070,453.23398
6071,496.8225
6072,613.94885
6073,480.9693
6074,512.46954
6075,520.12067
6076,496.026
6077,582.0026
6078,581.0742
6079,623.1903
6080,542.57666
6081,655.03925
6082,483.90338
6083,578.4019
6084,502.99963
6085,606.61633
6086,532.86383
6087,539.37756
6088,626.0392
6089,460.05716
6090,460.98602
6091,565.72797
6092,604.6596
6093,506.80466
6094,442.9702
6095,535.3215
6096,492.3957
6097,484.4326
6098,591.14215
6099,517.0505
6100,454.04105
6101,573.762
6102,620.64215
6103,593.5249
6104,623.2695
6105,487.1912
6106,424.74078
6107,603.5144
6108,520.5179
6109,460.17804
6110,470.3466
6111,616.1808
6112,502.94067
6113,562.1841
6114,490.23087
6115,488.92902
6116,581.10205
6117,508.567
6118,529.1304
6119,529.8966
6120,517.0314
6121,618.22437
6122,543.1578
6123,470.41522
6124,503.2561
6125,563.827
6126,589.51764
6127,623.248
6128,484.54993
6129,448.82578
6130,485.31952
6131,432.4501
6132,536.7139
6133,569.69415
6134,525.2523
6135,450.4014
6136,541.48535
6137,555.78625
6138,586.5771
6139,507.52988
6140,493.80695
6141,508.78415
6142,444.2463
6143,502.4975
6144,510.2075
6145,560.6167
6146,554.444
6147,514.1444
6148,503.5665
6149,439.43784
6150,643.16705
6151,583.32355
6152,495.8061
6153,516.2762
6154,520.8621
6155,487.77158
6156,561.6558
6157,456.91943
6158,544.5365
6159,550.41925
6160,575.6652
6161,554.664
6162,545.2732
6163,658.80334
6164,646.5228
6165,480.08835
6166,515.8361
6167,478.14932
6168,613.2188
6169,461.36426
6170,525.566
6171,562.3021
6172,520.18427
6173,436.67365
6174,508.0551
6175,607.2541
6176,508.28122
6177,505.47397
6178,481.96988
6179,485.3781
6180,573.1624
6181,511.7835
6182,520.5532
6183,530.09015
6184,566.518
6185,487.64136
6186,470.1516
6187,546.4328
6188,527.2124
6189,487.731
6190,608.1426
6191,515.73724
6192,469.43567
6193,527.4306
6194,498.27454
6195,523.22797
6196,440.99966
6197,565.076
6198,575.9088
6199,479.97562
6200,549.0693
6201,559.3146
6202,608.09607
6203,547.08496
6204,543.7919
6205,530.36554
6206,485.93808
6207,479.4945
6208,571.2692
6209,551.1894
6210,539.6638
6211,568.9314
6212,590.4154
6213,502.30646
6214,533.19196
6215,631.6921
6216,453.58447
6217,587.84875
6218,567.8461
6219,483.66254
6220,489.21237
6221,484.7058
6222,646.293
6223,591.5652
6224,540.53455
6225,559.0821
6226,454.7255
6227,527.098
6228,550.01465
6229,527.13513
6230,569.72766
6231,522.0939
6232,553.1195
6233,557.267
6234,538.2747
6235,490.20706
6236,552.85547
6237,476.46112
6238,559.453
6239,436.45297
6240,562.4294
6241,563.0914
6242,548.463
6243,523.78235
6244,556.4368
6245,497.07635
6246,555.06946
6247,462.01538
6248,527.05475
6249,488.74432
6250,526.1001
6251,497.43866
6252,474.48248
6253,497.37946
6254,582.7777
6255,435.7563
6256,523.0288
6257,604.9241
6258,483.3374
6259,478.7064
6260,507.1379
6261,523.42456
6262,476.19135
6263,525.519
6264,532.127
6265,561.87036
6266,562.86127
6267,433.7874
6268,468.78384
6269,510.0722
6270,525.44507
6271,493.63467
6272,505.19638
6273,554.066
6274,567.0182
6275,502.5349
6276,539.575
6277,466.7362
6278,470.46176
6279,446.99323
6280,522.0958
6281,541.4987
6282,571.62946
6283,604.72174
6284,481.4498
6285,492.33447
6286,580.33124
6287,547.22205
6288,624.57684
6289,636.6527
6290,520.1798
6291,545.92694
6292,498.23206
6293,556.5561
6294,590.8696
6295,539.4658
6296,646.5746
6297,475.2596
6298,445.54382
6299,519.2896
6300,548.7383
6301,451.8712
6302,582.3008
6303,467.9539
6304,591.2573
6305,456.09622
6306,605.5092
6307,489.4159
6308,577.5179
6309,526.2099
6310,447.00092
6311,518.9536
6312,457.41498
6313,573.41614
6314,464.612
6315,546.35223
6316,566.6424
6317,533.60803
6318,519.5919
6319,540.67773
6320,516.8614
6321,428.89105
6322,474.2008
6323,486.24698
6324,540.38007
6325,610.1457
6326,587.34375
6327,621.56616
6328,442.92313
6329,485.47894
6330,517.15845
6331,511.40717
6332,571.9467
6333,596.30426
6334,544.5866
6335,504.26355
6336,608.87506
6337,460.59387
6338,598.04
6339,447.54086
6340,456.4774
6341,452.24588
6342,574.3873
6343,483.36777
6344,548.3102
6345,497.45218
6346,518.95935
6347,500.9505
6348,512.86237
6349,469.82648
6350,595.3405
6351,546.9368
6352,576.92236
6353,535.73016
6354,465.63452
6355,442.29123
6356,629.01855
6357,558.8653
6358,569.2849
6359,459.89633
6360,499.86093
6361,608.648
6362,562.2441
6363,466.27338
6364,459.1853
6365,467.95114
6366,550.3771
6367,471.83224
6368,538.04486
6369,471.89667
6370,606.1596
6371,538.64215
6372,618.2417
6373,516.6496
6374,475.34885
6375,481.9874
6376,480.22888
6377,593.7539
6378,571.10187
6379,539.85956
6380,592.8011
6381,579.90234
6382,646.2491
6383,583.5793
6384,479.25165
6385,626.05286
6386,619.2454
6387,567.7984
6388,442.7547
6389,513.9325
6390,556.6641
6391,529.88965
6392,506.4685
6393,579.6347
6394,496.65445
6395,524.1509
6396,469.17398
6397,532.281
6398,490.68478
6399,491.6874
6400,507.2754
6401,494.15173
6402,575.2349
6403,495.31137
6404,482.61456
6405,565.36176
6406,460.066
6407,499.7803
6408,468.74506
6409,654.12354
6410,565.954
6411,586.5806
6412,631.30206
6413,509.74908
6414,475.3975
6415,488.8996
6416,560.598
6417,573.0457
6418,575.68994
6419,528.09875
6420,587.5523
6421,583.35376
6422,456.30463
6423,552.27057
6424,604.307
6425,446.96222
6426,491.0105
6427,436.24744
6428,535.3261
6429,555.38116
6430,592.55853
6431,610.9283
6432,475.6939
6433,557.66223
6434,586.19556
6435,521.5177
6436,506.93234
6437,495.88412
6438,492.03607
6439,483.96317
6440,506.8109
6441,640.13617
6442,581.22394
6443,513.97
6444,521.6977
6445,446.0841
6446,474.69473
6447,628.72205
6448,464.9459
6449,505.63678
6450,501.81094
6451,517.1463
6452,476.2826
6453,474.47717
6454,547.4944
6455,546.7276
6456,631.52673
6457,485.13263
6458,578.0327
6459,537.9464
6460,469.45648
6461,578.8323
6462,554.03687
6463,543.77136
6464,472.27805
6465,640.0552
6466,521.14136
6467,567.7796
6468,466.7136
6469,491.35013
6470,475.1209
6471,560.0137
6472,562.92834
6473,566.9566
6474,595.4629
6475,634.0753
6476,448.0516
6477,634.265
6478,591.86426
6479,511.95657
6480,497.02722
6481,568.69965
6482,647.0322
6483,609.42834
6484,436.01968
6485,469.76007
6486,569.0279
6487,643.58813
6488,508.74142
6489,507.19894
6490,474.08447
6491,544.3335
6492,443.94272
6493,629.1993
6494,466.9682
6495,497.8733
6496,610.19507
6497,511.61877
6498,539.8964
6499,475.0251
6500,497.26862
6501,510.06378
6502,431.253
6503,566.6029
6504,578.4845
6505,505.68277
6506,616.3958
6507,578.81506
6508,547.62244
6509,550.7521
6510,491.48242
6511,470.88727
6512,570.24554
6513,568.09283
6514,537.23535
6515,488.94403
6516,608.42676
6517,504.32346
6518,539.02856
6519,453.61792
6520,585.84143
6521,491.51044
6522,644.4154
6523,529.51404
6524,479.7144
6525,511.29794
6526,480.45605
6527,433.64612
6528,610.30225
6529,490.23306
6530,503.39978
6531,489.91806
6532,438.02588
6533,572.5507
6534,522.57446
6535,524.52686
6536,551.1623
6537,503.95273
6538,494.21115
6539,526.03326
6540,525.65
6541,471.8991
6542,593.26587
6543,546.2411
6544,472.993
6545,526.3983
6546,454.23724
6547,477.78622
6548,532.1767
6549,441.84634
6550,476.1097
6551,581.60345
6552,550.37054
6553,488.95996
6554,448.3254
6555,430.5737
6556,539.28784
6557,546.0654
6558,447.67355
6559,606.58057
6560,539.3085
6561,459.74017
6562,576.5916
6563,599.96027
6564,493.91562
6565,533.1087
6566,561.263
6567,512.27893
6568,575.7227
6569,531.0283
6570,495.33618
6571,525.9033
6572,532.91205
6573,574.4828
6574,462.93683
6575,529.28296
6576,590.5647
6577,557.12396
6578,469.8159
6579,571.1258
6580,530.32306
6581,461.69412
6582,516.51746
6583,449.15866
6584,504.04495
6585,429.78143
6586,487.7939
6587,567.58575
6588,559.4206
6589,577.31116
6590,577.91113
6591,552.70184
6592,544.2686
6593,546.578
6594,605.5898
6595,475.63718
6596,601.39685
6597,607.163
6598,555.31067
6599,549.9589
6600,590.70435
6601,593.2496
6602,558.4753
6603,571.60895
6604,508.58875
6605,460.74765
6606,535.10315
6607,494.70975
6608,503.99817
6609,467.07245
6610,537.07556
6611,539.61163
6612,490.1332
6613,442.76855
6614,515.3803
6615,496.77167
6616,604.1052
6617,590.42426
6618,552.7805
6619,569.16876
6620,435.75156
6621,428.6958
6622,571.9884
6623,469.39975
6624,586.3779
6625,494.57767
6626,533.6711
6627,647.0057
6628,559.95593
6629,485.0907
6630,519.1102
6631,505.97617
6632,517.3235
6633,563.6351
6634,459.90674
6635,625.7876
6636,515.30023
6637,672.9186
6638,554.0834
6639,527.89844
6640,549.12823
6641,571.11035
6642,543.30884
6643,605.6133
6644,429.95764
6645,472.82095
6646,526.6038
6647,583.38916
6648,566.7123
6649,559.68536
6650,544.00775
6651,591.4681
6652,492.42548
6653,479.12738
6654,485.47922
6655,515.76135
6656,588.2565
6657,512.1334
6658,457.7047
6659,466.73297
6660,535.76196
6661,536.04755
6662,481.9114
6663,465.86008
6664,484.01678
6665,618.11035
6666,524.6258
6667,555.3355
6668,481.7669
6669,481.17938
6670,546.5487
6671,532.27234
6672,530.99725
6673,472.47058
6674,435.16534
6675,567.4743
6676,573.39514
6677,461.01144
6678,643.3814
6679,535.5231
6680,543.2769
6681,482.43335
6682,560.3073
6683,548.3954
6684,500.29803
6685,529.59705
6686,609.58514
6687,450.43875
6688,617.8499
6689,496.78314
6690,524.6326
6691,587.09766
6692,480.23743
6693,445.9026
6694,483.2969
6695,588.0665
6696,508.84653
6697,499.23743
6698,529.5727
6699,535.9212
6700,460.72882
6701,519.1629
6702,585.67645
6703,638.73175
6704,437.9628
6705,541.4511
6706,624.2906
6707,515.5295
6708,551.8451
6709,461.01672
6710,491.90848
6711,472.9038
6712,530.0022
6713,490.75702
6714,519.92377
6715,576.0406
6716,512.0051
6717,598.06683
6718,643.9895
6719,474.13135
6720,565.17664
6721,455.07062
6722,482.56754
6723,627.4371
6724,621.8
6725,556.26447
6726,671.8947
6727,567.86115
6728,458.66412
6729,492.52927
6730,648.0022
6731,607.0971
6732,585.20074
6733,437.03143
6734,449.99655
6735,537.3339
6736,520.8132
6737,568.8932
6738,539.9393
6739,515.8987
6740,467.19797
6741,590.4304
6742,548.0135
6743,605.08673
6744,452.51926
6745,545.6686
6746,536.29333
6747,560.999
6748,560.73486
6749,564.31323
6750,478.87048
6751,603.7637
6752,506.25793
6753,613.4162
6754,630.52576
6755,535.95575
6756,583.63727
6757,460.66
6758,458.88373
6759,564.7809
6760,526.41
6761,566.17145
6762,465.98715
6763,571.86865
6764,531.42535
6765,425.56314
6766,610.5608
6767,452.29324
6768,490.257
6769,455.04056
6770,490.83575
6771,537.4812
6772,632.2506
6773,440.3163
6774,508.81592
6775,483.92487
6776,575.3673
6777,432.74496
6778,539.0207
6779,505.0492
6780,459.16354
6781,560.4909
6782,528.60956
6783,510.34592
6784,583.10333
6785,538.7164
6786,479.59702
6787,626.77936
6788,493.84515
6789,640.3134
6790,514.30005
6791,602.8161
6792,473.828
6793,571.5572
6794,559.9813
6795,490.8349
6796,660.4913
6797,531.8775
6798,440.35596
6799,597.8049
6800,629.2606
6801,559.0854
6802,580.66364
6803,506.59888
6804,528.191
6805,561.1261
6806,510.44272
6807,439.93015
6808,646.7844
6809,561.61017
6810,581.0349
6811,519.94806
6812,478.17917
6813,494.39694
6814,493.13428
6815,506.71365
6816,514.8793
6817,535.6819
6818,444.7154
6819,429.90424
6820,440.4985
6821,602.5729
6822,458.5755
6823,548.83105
6824,459.20813
6825,545.66583
6826,481.74884
6827,456.01447
6828,480.52606
6829,481.0635
6830,464.15726
6831,517.79785
6832,577.3616
6833,495.77658
6834,468.91992
6835,504.4848
6836,626.3337
6837,605.0729
6838,515.29114
6839,574.40826
6840,540.8123
6841,670.9209
6842,602.92236
6843,485.93753
6844,468.3592
6845,442.70956
6846,576.3525
6847,482.75388
6848,464.57755
6849,622.52826
6850,526.66223
6851,476.05954
6852,507.71964
6853,578.88165
6854,463.6064
6855,616.28156
6856,484.92093
6857,527.5435
6858,561.963
6859,597.6784
6860,510.5232
6861,501.68713
6862,439.01605
6863,423.20813
6864,462.2939
6865,461.27502
6866,529.9813
6867,612.3498
6868,562.43524
6869,512.74725
6870,521.86816
6871,674.244
6872,541.2658
6873,477.08624
6874,503.68588
6875,557.8372
6876,544.39905
6877,573.5358
6878,487.80588
6879,471.7323
6880,507.6448
6881,621.58875
6882,525.6256
6883,606.6629
6884,465.65814
6885,467.49417
6886,513.9858
6887,623.97845
6888,551.996
6889,548.89685
6890,527.8486
6891,537.56195
6892,560.9808
6893,470.17062
6894,523.67175
6895,488.6202
6896,464.8485
6897,488.1035
6898,626.9101
6899,509.22736
6900,532.6439
6901,500.4877
6902,554.2734
6903,503.958
6904,611.2323
6905,455.1013
6906,569.3348
6907,486.59238
6908,541.4751
6909,571.7447
6910,591.0201
6911,503.77408
6912,497.0142
6913,487.36874
6914,535.1441
6915,585.23
6916,529.18195
6917,596.0141
6918,440.0279
6919,587.96
6920,569.3659
6921,516.78436
6922,480.22385
6923,517.9871
6924,585.0775
6925,572.6172
6926,502.15048
6927,446.93555
6928,518.2097
6929,543.07904
6930,559.29926
6931,499.18555
6932,461.91373
6933,522.3203
6934,522.4628
6935,481.462
6936,497.3889
6937,514.7679
6938,503.01566
6939,584.7656
6940,476.4484
6941,536.2487
6942,580.8984
6943,461.28513
6944,481.47433
6945,548.28046
6946,444.60156
6947,457.115
6948,507.32608
6949,516.938
6950,450.36176
6951,500.56955
6952,640.2359
6953,559.6211
6954,520.20807
6955,447.85632
6956,462.58917
6957,564.90405
6958,453.66165
6959,473.90683
6960,632.1124
6961,644.1497
6962,507.3292
6963,562.81964
6964,577.89844
6965,601.6279
6966,458.35178
6967,624.5885
6968,580.5325
6969,568.85455
6970,488.37595
6971,648.6298
6972,571.5852
6973,517.8327
6974,546.4944
6975,598.5942
6976,540.9744
6977,489.6462
6978,521.3918
6979,670.2188
6980,572.9424
6981,522.62305
6982,649.6458
6983,602.564
6984,472.5675
6985,670.1775
6986,513.35516
6987,618.3222
6988,624.05646
6989,447.80063
6990,485.81976
6991,603.19653
6992,605.24274
6993,447.4756
6994,528.3639
6995,464.6793
6996,616.9352
6997,596.7647
6998,546.3169
6999,542.641
7000,587.1447
7001,541.7573
7002,471.4968
7003,476.4152
7004,521.981
7005,502.62366
7006,440.9927
7007,544.403
7008,464.69138
7009,447.7535
7010,511.86563
7011,611.8738
7012,596.44714
7013,561.9453
7014,476.7733
7015,467.5039
7016,444.2723
7017,485.0058
7018,528.3344
7019,502.2097
7020,604.87054
7021,626.12946
7022,488.27234
7023,544.7063
7024,516.5111
7025,499.6894
7026,560.26996
7027,502.34637
7028,507.08813
7029,527.2856
7030,509.7135
7031,641.62665
7032,559.83026
7033,520.8667
7034,467.82935
7035,472.18512
7036,559.5996
7037,575.2368
7038,493.6334
7039,500.89316
7040,498.09384
7041,437.25003
7042,522.0625
7043,474.5348
7044,611.73865
7045,619.50354
7046,493.94574
7047,499.99368
7048,604.69434
7049,504.56616
7050,525.9401
7051,522.2939
7052,519.6445
7053,477.03085
7054,593.533
7055,603.17615
7056,489.46814
7057,532.52496
7058,550.8673
7059,501.3391
7060,573.8725
7061,500.30472
7062,460.89032
7063,525.6468
7064,487.11557
7065,476.73413
7066,556.64545
7067,568.2665
7068,610.86475
7069,466.27698
7070,632.5266
7071,523.9858
7072,660.3077
7073,507.3734
7074,459.37787
7075,458.1077
7076,469.4134
7077,536.5271
7078,479.21454
7079,578.73096
7080,526.1096
7081,488.19916
7082,608.0824
7083,577.45135
7084,494.38583
7085,556.6176
7086,489.40317
7087,556.2257
7088,442.79266
7089,433.02402
7090,522.1024
7091,547.742
7092,461.52927
7093,490.33203
7094,525.154
7095,559.8875
7096,525.9031
7097,448.10223
7098,552.03467
7099,531.1391
7100,507.8728
7101,610.32776
7102,599.3246
7103,478.2093
7104,574.1867
7105,542.54913
7106,452.28998
7107,569.23126
7108,477.59113
7109,503.37457
7110,471.4862
7111,469.59933
7112,551.30334
7113,466.1971
7114,590.33386
7115,556.7707
7116,434.17905
7117,551.64905
7118,626.9325
7119,449.59772
7120,558.7262
7121,449.68637
7122,460.17886
7123,520.2617
7124,441.0001
7125,471.11847
7126,580.10693
7127,585.3616
7128,571.213
7129,570.3892
7130,466.37665
7131,528.7728
7132,505.78168
7133,601.95215
7134,649.5998
7135,577.6739
7136,527.4371
7137,549.37775
7138,668.9579
7139,511.13202
7140,453.49133
7141,627.70435
7142,494.6393
7143,472.95523
7144,623.7401
7145,483.64166
7146,447.3468
7147,489.79514
7148,560.57904
7149,584.445
7150,525.2619
7151,517.3142
7152,493.2962
7153,560.9105
7154,496.8711
7155,462.16867
